ADR;1000001;17/04/2024;001931
ITM;160;0.244;;11
ITM;161;0.478;;11
ITM;138;0.168;;11
ITM;451;0.04;;11
ITM;402;0.032;;11
ITM;311;0.032;;11
ITM;308;0.07;;11
ITM;360;0.072;;11
ITM;135;0.836;;11
ITM;375;1.016;;11
ITM;415;0.26;;11
ITM;334;0.142;;11
ITM;313;0.026;;11
ITM;167;0.294;;11
ITM;502;0.27;;11
