ADR;1028112;10/03/2024;001500
ITM;027;4;;11
ITM;927;3;;11
ITM;346;0.43;;11
ITM;305;0.13;;11
ITM;127;0.18;;11
ITM;508;0.11;;11
ITM;162;0.3;;11
ITM;027;4;;11
ITM;927;3;;11
ITM;346;0.44;;11
ITM;700;0.2;;11
ITM;135;0.27;;11
ITM;505;0.14;;11
ITM;506;0.16;;11
