ADR;1000002;23/09/2024;003853
ITM;202;3.82;;11
ITM;505;7.685;;11
ITM;501;7.8;;11
ITM;613;4.602;;11
ITM;278;10;;11
ITM;255;15;;11
ITM;684;32;;11
ITM;660;4.448;;11
ITM;226;4.82;;11
ITM;665;2.776;;11
