ADR;1020051;02/09/2024;003613
ITM;405;3;;11
ITM;324;1.628;;11
ITM;632;1.27;;11
ITM;601;1.572;;11
ITM;463;3.63;;11
ITM;616;3.914;;11
ITM;698;1.252;;11
