ADR;1028112;19/07/2024;003066
ITM;611;2.502;;11
ITM;610;3.252;;11
ITM;601;1.426;;11
ITM;604;2.846;;11
ITM;509;3.85;;11
ITM;502;4.092;;11
ITM;190;2;;11
