ADR;1028112;05/11/2024;004364
ITM;027;3;;11
ITM;927;12;;11
ITM;364;0.026;;11
ITM;305;0.148;;11
ITM;361;0.058;;11
ITM;303;0.12;;11
ITM;310;0.134;;11
ITM;301;0.138;;11
ITM;334;0.292;;11
ITM;402;0.294;;11
ITM;329;0.46;;11
ITM;308;0.366;;11
ITM;346;0.138;;11
ITM;302;0.354;;11
ITM;306;0.504;;11
ITM;160;0.124;;11
ITM;148;0.034;;11
ITM;138;0.08;;11
ITM;135;0.116;;11
ITM;506;0.826;;11
ITM;409;0.344;;11
ITM;509;0.12;;11
ITM;162;1.002;;11
