ADR;1029112;14/10/2024;004091
ITM;508;0.228;;11
ITM;346;0.924;;11
ITM;504;0.07;;11
ITM;162;0.242;;11
ITM;506;0.56;;11
ITM;128;0.164;;11
ITM;127;0.202;;11
ITM;129;0.82;;11
ITM;125;0.212;;11
ITM;148;0.082;;11
