ADR;1000002;20/01/2024;000664
ITM;216;3.552;;11
ITM;168;1.654;;11
ITM;410;0.614;;11
ITM;250;3.326;;11
ITM;624;2.608;;11
ITM;202;3.944;;11
ITM;505;3.736;;11
ITM;501;4.202;;11
ITM;632;1.826;;11
