ADR;1028112;07/04/2024;001827
ITM;509;0.268;;11
ITM;506;1.13;;11
ITM;505;0.128;;11
ITM;138;0.082;;11
ITM;167;0.062;;11
ITM;162;1.46;;11
ITM;160;0.358;;11
ITM;306;0.52;;11
ITM;402;0.814;;11
ITM;302;0.438;;11
ITM;335;0.26;;11
ITM;308;0.14;;11
ITM;346;1.352;;11
ITM;303;0.024;;11
ITM;305;0.086;;11
ITM;364;0.042;;11
ITM;360;0.046;;11
ITM;301;0.088;;11
ITM;313;0.04;;11
ITM;361;0.07;;11
ITM;311;0.072;;11
ITM;451;0.11;;11
ITM;307;0.166;;11
ITM;329;0.1;;11
ITM;334;0.34;;11
