ADR;1000002;18/04/2024;001944
ITM;168;0.986;;11
ITM;329;0.12;;11
ITM;346;0.106;;11
ITM;502;0.088;;11
ITM;698;0.132;;11
ITM;609;0.636;;11
ITM;360;0.066;;11
ITM;149;0.64;;11
ITM;129;0.786;;11
ITM;150;0.308;;11
ITM;135;0.198;;11
